timestamp,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37
14,0.104167,0.063611,0.094824,0.072693,0.0,0.81704,0.851329,0.0,0.003951,0.001428,0.005348,0.041509,0.0,0.00923,0.016452,0.06918,0.0,0.0,0.279195,0.255009,0.52384,0.478411,0.042818,0.935012,0.114504,0.935112,0.0,0.499093,0.0,0.064516,0.491508,0.0,0.045455,0.022989,0.125,0.125,0.0,0.0
15,0.104167,0.054825,0.088569,0.072005,0.0,0.798572,0.851436,0.0,0.003292,0.0,0.0,0.011321,0.0,0.011204,0.011886,0.047296,0.0,0.0,0.224127,0.25787,0.53061,0.485811,0.038674,0.935237,0.114504,0.93534,0.0,0.505407,0.0,0.064516,0.499228,0.0,0.045455,0.022989,0.1875,0.1875,0.0,0.0
16,0.114583,0.055739,0.085486,0.072201,0.0,0.779982,0.851463,0.0,0.007463,0.0,0.0,0.030189,0.0,0.011802,0.02581,0.066403,0.0,0.0,0.305641,0.278948,0.571796,0.521376,0.040055,0.934563,0.10687,0.93477,0.0,0.544348,0.0,0.064516,0.534513,0.0,0.045455,0.034483,0.125,0.125,0.0,0.0
17,0.09375,0.039432,0.076693,0.070037,0.0,0.781439,0.851356,0.0,0.00439,0.000526,0.000198,0.022642,0.0,0.012474,0.013056,0.060799,0.0,0.0,0.256752,0.227102,0.468682,0.42727,0.043508,0.935125,0.122137,0.935226,0.0,0.44715,0.0,0.064516,0.440052,0.0,0.045455,0.049808,0.1875,0.1875,0.0,0.0
18,0.09375,0.038448,0.071616,0.068857,0.0,0.782872,0.851365,0.0,0.004829,0.0,0.0,0.011321,0.0,0.015938,0.011698,0.057658,0.0,0.0,0.262067,0.23973,0.513745,0.467396,0.04558,0.935125,0.10687,0.935226,0.0,0.489367,0.0,0.064516,0.482718,0.0,0.045455,0.011494,0.125,0.125,0.0,0.0
19,0.104167,0.061222,0.079685,0.072497,0.0,0.784134,0.851284,0.0,0.005048,0.0,0.0,0.011321,0.0,0.014655,0.013018,0.055436,0.0,0.0,0.278485,0.258669,0.558219,0.506757,0.049724,0.936474,0.114504,0.936823,0.0,0.531889,0.0,0.075269,0.524021,0.0,0.045455,0.011494,0.125,0.125,0.0,0.0
20,0.09375,0.038729,0.071616,0.070234,0.0,0.785517,0.851212,0.0,0.003292,0.0,0.0,0.018868,0.0,0.009797,0.012301,0.053407,0.0,0.0,0.234818,0.253955,0.52432,0.479581,0.03384,0.935575,0.10687,0.935797,0.0,0.499445,0.0,0.064516,0.49294,0.0,0.045455,0.022989,0.125,0.125,0.0,0.0
21,0.104167,0.030224,0.064273,0.067775,0.0,0.786999,0.851257,0.0,0.003951,0.0,0.0,0.015094,0.0,0.010962,0.013584,0.051499,0.0,0.0,0.288896,0.244736,0.526865,0.478369,0.03384,0.934563,0.10687,0.934656,0.0,0.501734,0.0,0.064516,0.493943,0.0,0.045455,0.034483,0.1875,0.1875,0.0,0.0
22,0.0625,0.020735,0.056024,0.064726,0.0,0.788089,0.851284,0.0,0.003512,0.0,0.0,0.018868,0.0,0.009365,0.014188,0.05604,0.0,0.0,0.140823,0.162516,0.327864,0.300777,0.031077,0.935237,0.091603,0.93534,0.0,0.312588,0.0,0.053763,0.308706,0.0,0.0,0.022989,0.125,0.125,0.0,0.0
23,0.020833,0.008856,0.04016,0.057545,0.0,0.78842,0.851185,0.0,0.000439,0.001353,0.001981,0.060377,0.0,0.003343,0.004189,0.007464,0.0,0.0,0.034245,0.073265,0.200862,0.179654,0.013812,0.935012,0.061069,0.935226,0.0,0.190552,0.0,0.043011,0.189271,0.0,0.0,0.022989,0.125,0.1875,0.0,0.0
24,0.020833,0.008364,0.03463,0.054495,0.0,0.788542,0.851203,0.0,0.000439,0.0,0.0,0.011321,0.0,0.003731,0.005283,0.010338,0.0,0.0,0.032782,0.071793,0.194464,0.174115,0.012431,0.935237,0.061069,0.93534,0.0,0.184555,0.0,0.032258,0.183265,0.0,0.0,0.02682,0.1875,0.1875,0.0,0.0
25,0.020833,0.009489,0.031004,0.051938,0.0,0.788616,0.851221,0.0,0.000219,0.00015,0.000396,0.022642,0.0,0.002266,0.002981,0.004469,0.0,0.0,0.033367,0.067358,0.181968,0.162834,0.006906,0.934113,0.053435,0.934428,0.0,0.172686,0.0,0.032258,0.171432,0.0,0.0,0.007663,0.125,0.125,0.0,0.0
26,0.020833,0.006467,0.02638,0.048888,0.0,0.788677,0.851239,0.0,0.000219,0.0,0.0,0.022642,0.0,0.001996,0.004,0.004904,0.0,0.0,0.031553,0.066582,0.181752,0.162568,0.009669,0.934338,0.061069,0.934656,0.0,0.172516,0.0,0.032258,0.171297,0.0,0.045455,0.030651,0.1875,0.1875,0.0,0.0
27,0.020833,0.005834,0.019853,0.043577,0.0,0.788873,0.851293,0.0,0.000439,0.0,0.0,0.011321,0.0,0.003412,0.005547,0.006449,0.0,0.0,0.032959,0.07308,0.202458,0.18093,0.007597,0.934787,0.061069,0.934998,0.0,0.192071,0.0,0.032258,0.190793,0.0,0.0,0.02682,0.1875,0.1875,0.0,0.0
28,0.020833,0.006185,0.017496,0.041117,0.0,0.788946,0.851311,0.0,0.000219,0.0,0.0,0.026415,0.0,0.002087,0.003736,0.005894,0.0,0.0,0.031827,0.083002,0.23134,0.206501,0.008978,0.935012,0.053435,0.935112,0.0,0.219369,0.0,0.032258,0.217828,0.0,0.0,0.038314,0.125,0.125,0.0,0.0
29,0.020833,0.006256,0.015592,0.038855,0.0,0.788359,0.851427,0.0,0.000219,0.0,0.0,0.011321,0.0,0.002365,0.003245,0.00657,0.0,0.0,0.032056,0.081808,0.228231,0.203768,0.009669,0.934787,0.053435,0.934998,0.0,0.216467,0.0,0.032258,0.215045,0.0,0.045455,0.02682,0.125,0.125,0.0,0.0
30,0.020833,0.017502,0.016952,0.037773,0.0,0.787673,0.851517,0.0,0.000439,0.0,0.0,0.015094,0.0,0.002878,0.004755,0.004904,0.0,0.0,0.032244,0.078092,0.219864,0.196155,0.008978,0.934563,0.053435,0.93477,0.0,0.208475,0.0,0.032258,0.206965,0.0,0.0,0.034483,0.125,0.125,0.0,0.0
31,0.020833,0.015815,0.017134,0.036494,0.0,0.787673,0.851481,0.0,0.000219,0.000639,0.000198,0.030189,0.0,0.002646,0.00234,0.009179,0.0,0.0,0.032215,0.082451,0.230139,0.205607,0.008978,0.934675,0.053435,0.934998,0.0,0.218236,0.0,0.032258,0.216859,0.0,0.0,0.019157,0.125,0.125,0.0,0.0
32,0.020833,0.008435,0.014867,0.03433,0.0,0.787771,0.851499,0.0,0.000219,0.0,0.0,0.011321,0.0,0.003266,0.003585,0.008672,0.0,0.0,0.032973,0.080784,0.226262,0.201992,0.008287,0.9349,0.053435,0.935226,0.0,0.21454,0.0,0.032258,0.213129,0.0,0.045455,0.019157,0.125,0.125,0.0,0.0
33,0.052083,0.006326,0.013235,0.032461,0.0,0.788273,0.851526,0.0,0.000878,5.6e-05,0.0,0.018868,0.0,0.004777,0.006981,0.010604,0.0,0.0,0.09766,0.132325,0.300987,0.272995,0.017265,0.935125,0.076336,0.935226,0.0,0.286242,0.0,0.043011,0.282944,0.0,0.0,0.011494,0.125,0.125,0.0,0.0
34,0.083333,0.0317,0.023026,0.03492,0.0,0.789302,0.851517,0.0,0.003512,0.0,0.0,0.022642,0.0,0.008701,0.015169,0.061088,0.0,0.0,0.196078,0.253179,0.530694,0.484982,0.027624,0.937823,0.099237,0.938191,0.0,0.505056,0.0,0.064516,0.498574,0.0,0.045455,0.030651,0.125,0.125,0.0,0.0
35,0.114583,0.03416,0.026924,0.035609,0.0,0.790587,0.851517,0.0,0.002853,0.0,0.0,0.011321,0.0,0.009514,0.012075,0.043793,0.0,0.0,0.31785,0.23967,0.497143,0.452288,0.082182,0.939622,0.137405,0.939902,0.0,0.47311,0.0,0.064516,0.463414,0.0,0.045455,0.030651,0.125,0.1875,0.0,0.0
36,0.114583,0.040205,0.031275,0.036593,0.0,0.792008,0.851589,0.0,0.002853,5.6e-05,0.0,0.015094,0.0,0.009183,0.012679,0.052682,0.0,0.0,0.320472,0.258497,0.530538,0.483408,0.087707,0.940634,0.145038,0.940814,0.0,0.504943,0.0,0.053763,0.495374,0.0,0.045455,0.02682,0.125,0.125,0.0,0.0
37,0.114583,0.024039,0.029281,0.035609,0.0,0.793404,0.851652,0.0,0.003512,0.0,0.0,0.011321,0.0,0.00926,0.014792,0.057369,0.0,0.0,0.334691,0.280344,0.596668,0.542152,0.089088,0.936699,0.152672,0.936937,0.0,0.568109,0.0,0.075269,0.558934,0.0,0.045455,0.030651,0.125,0.125,0.0,0.0
38,0.104167,0.020735,0.028647,0.035019,0.0,0.794568,0.851508,0.0,0.003731,5.6e-05,0.0,0.022642,0.0,0.009894,0.01532,0.058166,0.0,0.0,0.27123,0.261063,0.563681,0.512137,0.032459,0.938948,0.114504,0.939218,0.0,0.536809,0.0,0.064516,0.529227,0.0,0.045455,0.030651,0.1875,0.1875,0.0,0.0
39,0.104167,0.025655,0.030732,0.035412,0.0,0.795804,0.851329,0.0,0.00417,0.0,0.0,0.015094,0.0,0.011213,0.014943,0.055122,0.0,0.0,0.274483,0.244729,0.538149,0.487704,0.040055,0.937486,0.122137,0.937849,0.0,0.512674,0.0,0.064516,0.505753,0.0,0.0,0.022989,0.1875,0.1875,0.0,0.0
40,0.104167,0.039573,0.037712,0.037871,0.0,0.797311,0.851329,0.0,0.003292,0.0,0.0,0.015094,0.0,0.009348,0.013622,0.053335,0.0,0.0,0.271753,0.259975,0.544331,0.496422,0.04489,0.938498,0.114504,0.938876,0.0,0.518546,0.0,0.064516,0.51141,0.0,0.0,0.015326,0.125,0.125,0.0,0.0
41,0.09375,0.0317,0.038709,0.038363,0.0,0.800409,0.851392,0.0,0.00417,5.6e-05,0.0,0.018868,0.0,0.012019,0.014301,0.066354,0.0,0.0,0.257018,0.277072,0.568146,0.519441,0.040746,0.938835,0.114504,0.93899,0.0,0.540947,0.0,0.064516,0.532946,0.0,0.045455,0.022989,0.125,0.1875,0.0,0.0
42,0.104167,0.028045,0.037531,0.03797,0.0,0.790747,0.85167,0.0,0.00417,0.0,0.0,0.015094,0.0,0.011626,0.015132,0.061861,0.0,0.0,0.275724,0.270179,0.567714,0.51706,0.046271,0.93951,0.114504,0.93956,0.0,0.54072,0.0,0.075269,0.532225,0.0,0.045455,0.034483,0.125,0.1875,0.0,0.0
43,0.104167,0.052787,0.045327,0.040921,0.0,0.781146,0.851894,0.0,0.003073,0.0,0.0,0.018868,0.0,0.008641,0.013584,0.066499,0.0,0.0,0.282028,0.273398,0.565602,0.51606,0.04489,0.937374,0.114504,0.937621,0.0,0.538691,0.0,0.064516,0.529712,0.0,0.045455,0.022989,0.125,0.125,0.0,0.0
44,0.09375,0.035426,0.04297,0.040331,0.0,0.782713,0.851832,0.0,0.006365,0.0,0.0,0.015094,0.0,0.015456,0.01649,0.061523,0.0,0.0,0.24511,0.259889,0.528113,0.483121,0.042818,0.937036,0.114504,0.937279,0.0,0.503004,0.0,0.064516,0.495374,0.0,0.045455,0.030651,0.125,0.125,0.0,0.0
45,0.020833,0.0097,0.032182,0.036593,0.0,0.784819,0.851814,0.0,0.003292,1.9e-05,0.0,0.011321,0.0,0.010378,0.012339,0.026426,0.0,0.0,0.029905,0.073391,0.214558,0.190467,0.004834,0.93861,0.061069,0.93899,0.0,0.203408,0.0,0.032258,0.201724,0.0,0.0,0.019157,0.1875,0.1875,0.0,0.0
46,0.041667,0.009489,0.028465,0.03492,0.0,0.785199,0.851823,0.0,0.001756,0.000113,0.0,0.018868,0.0,0.005323,0.011245,0.027489,0.0,0.0,0.09751,0.154914,0.363407,0.328793,0.022099,0.936362,0.076336,0.936709,0.0,0.345679,0.0,0.053763,0.342695,0.0,0.0,0.011494,0.125,0.1875,0.0,0.0
47,0.09375,0.010051,0.022573,0.031773,0.0,0.787134,0.851859,0.0,0.004829,0.0,0.0,0.011321,0.0,0.01338,0.014226,0.050339,0.0,0.0,0.223451,0.25905,0.561964,0.511074,0.029006,0.937598,0.10687,0.937735,0.0,0.535392,0.0,0.075269,0.529261,0.0,0.045455,0.034483,0.1875,0.1875,0.0,0.0
48,0.145833,0.032473,0.030097,0.033445,0.0,0.790318,0.851939,0.0,0.005926,0.0,0.0,0.015094,0.0,0.016568,0.014226,0.058576,0.0,0.0,0.403488,0.284302,0.553898,0.506916,0.093923,0.937486,0.160305,0.937735,0.0,0.527321,0.0,0.064516,0.515208,0.0,0.090909,0.030651,0.1875,0.1875,0.0,0.0
49,0.104167,0.019681,0.027649,0.032363,0.0,0.791812,0.851975,0.0,0.003731,0.0,0.0,0.015094,0.0,0.011378,0.011886,0.056716,0.0,0.0,0.314201,0.251565,0.551137,0.499102,0.037983,0.937711,0.114504,0.937963,0.0,0.524861,0.0,0.064516,0.515986,0.0,0.0,0.030651,0.125,0.125,0.0,0.0
50,0.083333,0.040205,0.041157,0.03738,0.0,0.794849,0.852011,0.0,0.00439,0.0,0.0,0.018868,0.0,0.01129,0.015924,0.063963,0.0,0.0,0.215231,0.260532,0.570211,0.518537,0.044199,0.938498,0.122137,0.938762,0.0,0.543259,0.0,0.075269,0.537837,0.0,0.045455,0.015326,0.125,0.1875,0.0,0.0
51,0.09375,0.019611,0.035264,0.035511,0.0,0.796258,0.852038,0.0,0.005268,0.0,0.0,0.015094,0.0,0.015098,0.014716,0.068045,0.0,0.0,0.264799,0.25976,0.526241,0.481782,0.042818,0.937374,0.114504,0.937621,0.0,0.501417,0.0,0.075269,0.494033,0.0,0.0,0.030651,0.1875,0.1875,0.0,0.0
52,0.104167,0.039924,0.044874,0.039544,0.0,0.799454,0.852074,0.0,0.003512,0.0,0.0,0.022642,0.0,0.009654,0.014981,0.061572,0.0,0.0,0.291096,0.266778,0.5596,0.509053,0.039365,0.93906,0.114504,0.939332,0.0,0.533295,0.0,0.064516,0.52437,0.0,0.045455,0.030651,0.125,0.125,0.0,0.0
53,0.104167,0.029732,0.042245,0.038953,0.0,0.800678,0.852191,0.0,0.005048,0.0,0.0,0.022642,0.0,0.012231,0.017396,0.069639,0.0,0.0,0.259989,0.281577,0.571952,0.523875,0.036602,0.938273,0.129771,0.938305,0.0,0.545073,0.0,0.075269,0.537567,0.0,0.045455,0.022989,0.125,0.1875,0.0,0.0
54,0.104167,0.021298,0.039706,0.038757,0.0,0.803446,0.852227,0.0,0.006146,0.0,0.0,0.015094,0.0,0.014244,0.017622,0.065968,0.0,0.0,0.296335,0.251439,0.503337,0.460049,0.036602,0.937486,0.114504,0.937621,0.0,0.479957,0.0,0.064516,0.471313,0.0,0.0,0.034483,0.1875,0.1875,0.0,0.0
55,0.09375,0.018135,0.036624,0.037773,0.0,0.805087,0.852236,0.0,0.005707,0.0,0.0,0.018868,0.0,0.012859,0.017584,0.066644,0.0,0.0,0.255773,0.256388,0.561316,0.509553,0.039365,0.937711,0.122137,0.937735,0.0,0.534791,0.0,0.075269,0.528236,0.0,0.045455,0.022989,0.1875,0.1875,0.0,0.0
56,0.0625,0.020946,0.035718,0.03738,0.0,0.806336,0.852272,0.0,0.002634,0.0,0.0,0.015094,0.0,0.007859,0.012717,0.045629,0.0,0.0,0.159554,0.176151,0.359974,0.32992,0.025552,0.93906,0.099237,0.93956,0.0,0.343309,0.0,0.053763,0.339314,0.0,0.0,0.022989,0.1875,0.1875,0.0,0.0
57,0.09375,0.027834,0.036261,0.037576,0.0,0.807561,0.852334,0.0,0.003292,5.6e-05,0.0,0.018868,0.0,0.008795,0.014716,0.047562,0.0,0.0,0.255107,0.250935,0.537416,0.488703,0.035221,0.937598,0.114504,0.937963,0.0,0.511982,0.0,0.075269,0.505178,0.0,0.0,0.015326,0.125,0.125,0.0,0.0
58,0.125,0.039151,0.039162,0.038265,0.0,0.83923,0.871589,0.0,0.00439,0.0,0.0,0.018868,0.0,0.011973,0.015358,0.063214,0.0,0.0,0.285531,0.259743,0.545363,0.496114,0.04558,0.944232,0.122137,0.943551,0.0,0.520394,0.0,0.075269,0.512977,0.0,0.045455,0.049808,0.1875,0.1875,0.0,0.0
59,0.145833,0.031911,0.037803,0.037871,0.0,0.894204,0.910151,0.0,0.017998,0.0,0.0,0.037736,0.0,0.016579,0.045772,0.116041,0.0,0.0,0.276418,0.259312,0.478717,0.442793,0.04558,0.961547,0.129771,0.961113,0.0,0.456491,0.0,0.064516,0.451535,0.125,0.045455,0.02682,0.125,0.125,0.0,0.0
60,0.34375,0.084347,0.05684,0.044954,0.0,0.950378,0.946477,0.0,0.043459,0.004716,0.001981,0.049057,0.105263,0.074978,0.025697,0.381628,0.0,0.0,0.34541,0.691802,0.902936,0.881173,0.063536,0.969642,0.358779,0.969438,0.0,0.884778,0.0,0.494624,0.896287,0.0,0.454545,0.02682,0.1875,0.1875,0.0,0.0
61,0.072917,0.029802,0.051491,0.044855,0.0,0.820236,0.852712,0.0,0.006585,0.0,0.0,0.033962,0.0,0.012788,0.02132,0.089543,0.0,0.0,0.204651,0.220057,0.471347,0.428896,0.032459,0.936811,0.10687,0.937165,0.0,0.449021,0.0,0.064516,0.443455,0.0,0.045455,0.011494,0.125,0.125,0.0,0.0
62,0.09375,0.030505,0.049406,0.04456,0.0,0.821607,0.852721,0.0,0.002853,0.0,0.0,0.015094,0.0,0.010213,0.011434,0.047731,0.0,0.0,0.260333,0.226018,0.442885,0.406101,0.04489,0.93951,0.114504,0.939788,0.0,0.422924,0.0,0.064516,0.415958,0.0,0.0,0.02682,0.1875,0.1875,0.0,0.0
63,0.104167,0.02432,0.043423,0.04338,0.0,0.786154,0.853376,0.0,0.005268,0.0,0.0,0.015094,0.0,0.013523,0.01532,0.067949,0.0,0.0,0.297643,0.263735,0.500252,0.460815,0.069061,0.938161,0.114504,0.938305,0.0,0.477509,0.0,0.075269,0.47004,0.0,0.045455,0.030651,0.125,0.125,0.0,0.0
64,0.09375,0.028678,0.041882,0.042888,0.0,0.787906,0.853349,0.0,0.003951,0.0,0.0,0.018868,0.0,0.011119,0.01449,0.073915,0.0,0.0,0.24957,0.269878,0.505078,0.466641,0.051796,0.936699,0.114504,0.936937,0.0,0.482077,0.0,0.075269,0.474886,0.0,0.045455,0.042146,0.125,0.125,0.0,0.0
65,0.09375,0.019821,0.036987,0.041019,0.0,0.791261,0.853439,0.0,0.004829,0.0,0.0,0.018868,0.0,0.011237,0.016679,0.055943,0.0,0.0,0.263441,0.235974,0.473747,0.433043,0.037983,0.938948,0.122137,0.939218,0.0,0.452172,0.0,0.064516,0.444932,0.0,0.0,0.019157,0.1875,0.1875,0.0,0.0
66,0.09375,0.019189,0.034448,0.039937,0.0,0.792988,0.853475,0.0,0.005048,5.6e-05,0.000198,0.015094,0.0,0.012779,0.015811,0.066089,0.0,0.0,0.262412,0.235393,0.45585,0.419338,0.039365,0.93906,0.122137,0.939446,0.0,0.43527,0.0,0.064516,0.429301,0.0,0.0,0.019157,0.1875,0.1875,0.0,0.0
67,0.09375,0.027342,0.036171,0.040035,0.0,0.796037,0.853529,0.0,0.00439,0.0,0.0,0.015094,0.0,0.011331,0.014943,0.062803,0.0,0.0,0.238652,0.244099,0.484611,0.444675,0.046271,0.938385,0.122137,0.938533,0.0,0.462703,0.0,0.075269,0.456979,0.0,0.045455,0.022989,0.125,0.125,0.0,0.0
68,0.09375,0.028116,0.03608,0.039839,0.0,0.797568,0.85352,0.0,0.003951,0.0,0.0,0.018868,0.0,0.010692,0.014452,0.066741,0.0,0.0,0.282299,0.248206,0.48772,0.44695,0.053867,0.937149,0.114504,0.937393,0.0,0.46564,0.0,0.075269,0.457948,0.0,0.0,0.034483,0.125,0.125,0.0,0.0
69,0.104167,0.036128,0.038528,0.040429,0.0,0.799184,0.853547,0.0,0.003951,5.6e-05,0.0,0.026415,0.0,0.009348,0.01615,0.062876,0.0,0.0,0.333858,0.239667,0.517682,0.468544,0.040055,0.937261,0.114504,0.937393,0.0,0.49381,0.0,0.075269,0.485547,0.0,0.045455,0.02682,0.125,0.125,0.0,0.0
70,0.09375,0.028045,0.036261,0.039544,0.0,0.800789,0.853646,0.0,0.003292,0.000582,0.000396,0.026415,0.0,0.009527,0.014113,0.052972,0.0,0.0,0.257139,0.213662,0.418625,0.383411,0.038674,0.937711,0.114504,0.937963,0.0,0.399923,0.0,0.064516,0.393024,0.0,0.045455,0.030651,0.1875,0.1875,0.0,0.0
71,0.09375,0.020595,0.033361,0.038265,0.0,0.802258,0.853717,0.0,0.00417,1.9e-05,0.0,0.015094,0.0,0.010901,0.015358,0.059905,0.0,0.0,0.269553,0.238354,0.486304,0.443729,0.048343,0.936137,0.114504,0.936139,0.0,0.464302,0.0,0.075269,0.457429,0.0,0.045455,0.034483,0.1875,0.1875,0.0,0.0
72,0.072917,0.022844,0.032545,0.037576,0.0,0.803679,0.853708,0.0,0.003951,0.002893,0.005348,0.049057,0.0,0.010175,0.015094,0.069156,0.0,0.0,0.222114,0.197103,0.398279,0.36405,0.039365,0.938161,0.099237,0.938419,0.0,0.38005,0.0,0.064516,0.374103,0.0,0.045455,0.022989,0.0625,0.125,0.0,0.0
73,0.104167,0.042665,0.039434,0.039937,0.0,0.805332,0.853771,0.0,0.003073,0.0,0.0,0.015094,0.0,0.009315,0.013018,0.046644,0.0,0.0,0.291778,0.239464,0.431638,0.399222,0.036602,0.937598,0.114504,0.937963,0.0,0.4122,0.0,0.064516,0.403618,0.0,0.045455,0.015326,0.125,0.125,0.0,0.0
74,0.09375,0.023406,0.035355,0.038462,0.0,0.806961,0.853834,0.0,0.004609,0.0,0.0,0.018868,0.0,0.01205,0.015999,0.063649,0.0,0.0,0.275048,0.238069,0.485619,0.443303,0.054558,0.937486,0.122137,0.937735,0.0,0.463338,0.0,0.075269,0.456201,0.0,0.0,0.019157,0.1875,0.1875,0.0,0.0
75,0.09375,0.024882,0.032726,0.036986,0.0,0.809912,0.853933,0.0,0.00439,0.0,0.0,0.018868,0.0,0.011538,0.015622,0.057924,0.0,0.0,0.298652,0.227013,0.48125,0.436456,0.041436,0.936362,0.114504,0.936595,0.0,0.459167,0.0,0.075269,0.451513,0.0,0.0,0.02682,0.1875,0.1875,0.0,0.0
